time_s,throttle_pct,rpm_hall,weight_g,esc_rpm,voltage_v,current_a,temp_c,mah,pos_voltage,neg_voltage,pitch_pos,pitch_neg
26.5733,0,1575,23.92,857,44.56,0.22,33,42,2.0,1.32,20.0,20.0
26.6735,0,1575,20.08,0,44.56,0.16,33,42,2.0,1.32,20.0,20.0
26.7737,0,1575,6.34,0,44.56,0.06,34,42,2.0,1.32,20.0,20.0
26.874,0,1575,0.92,0,44.56,0.03,33,42,2.0,1.32,20.0,20.0
26.9743,0,1575,1.21,0,44.56,0.03,33,42,2.0,1.32,20.0,20.0
27.0745,0,0,1.19,0,44.56,0.03,33,42,2.0,1.32,20.0,20.0
27.1748,0,0,1.18,0,44.56,0.03,33,42,2.0,1.32,20.0,20.0
27.275,0,0,1.29,0,44.56,0.03,33,42,2.0,1.32,20.0,20.0
27.3752,0,0,1.33,0,44.56,0.03,33,42,2.0,1.32,20.0,20.0
27.4755,0,0,1.22,0,44.56,0.03,33,42,2.0,1.32,20.0,20.0
